# Accelerometer Data File
# Started @Fri Dec 02 13:31:51 CST 2016
#
#
# sensor Vendor: hTC Corp.
# sensor Name: Accelerometer Sensor
# sensor Resolution: 0.01m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-1.16 2.21 8.769 10
-1.17 2.36 8.849 10
-1.15 2.52 8.88 10
-1.069 2.51 8.98 10
-0.859 2.46 9.03 10
-0.669 2.31 9.019 10
-0.55 2.2 9.03 10
-0.489 2.139 8.98 10
-0.459 2.05 8.91 10
-0.459 2.05 8.96 10
-0.41 2.03 8.98 10
-0.459 2.04 8.929 10
-0.48 2.06 8.98 10
-0.489 2.139 8.889 9
-0.55 2.31 8.73 10
-0.5 2.45 8.37 10
-0.48 2.45 8.069 10
-0.399 2.45 7.83 10
-0.38 2.48 7.779 10
-0.28 2.56 7.94 10
-0.31 2.74 8.17 10
-0.31 3.0 8.24 10
-0.32 3.189 8.33 10
-0.41 3.28 8.37 10
-0.399 3.23 8.48 10
-0.38 3.07 8.45 10
-0.28 2.919 8.309 10
-0.16 2.71 8.21 10
-0.08 2.679 8.13 10
-0.06 2.71 8.099 10
-0.099 2.85 8.05 10
-0.089 3.0 8.069 10
-0.16 3.139 8.109 10
-0.179 3.21 8.26 10
-0.199 3.27 8.519 10
-0.21 3.37 8.78 10
-0.14 3.389 8.92 10
-0.11 3.399 9.23 10
-0.07 3.419 9.63 10
-0.08 3.429 9.9 10
-0.12 3.439 10.23 10
-0.12 3.399 10.61 10
-0.04 3.29 11.05 10
-0.049 3.08 11.66 10
-0.049 3.03 12.25 10
0.03 3.0 12.719 10
0.0 3.02 12.98 10
-0.149 3.1 13.019 10
-0.26 2.99 12.929 10
-0.34 2.69 12.509 10
-0.35 2.32 12.099 10
-0.399 2.03 11.719 10
-0.459 1.91 11.5 10
-0.65 1.959 11.62 10
-0.76 2.11 11.53 10
-0.81 2.22 11.3 10
-0.87 2.09 11.17 10
-1.09 1.719 11.05 10
-1.24 1.39 11.11 10
-1.13 1.199 10.9 10
-0.83 1.15 10.51 10
-0.48 1.0 10.05 10
-0.14 0.77 9.55 10
0.14 0.55 9.07 10
0.459 0.35 8.75 10
0.719 0.24 8.65 10
0.9 0.329 8.69 10
1.0 0.51 8.7 10
0.989 0.75 8.559 10
0.87 1.02 8.429 10
0.719 1.02 8.25 10
0.7 0.969 8.12 10
0.71 0.89 7.96 10
0.859 0.76 7.73 10
0.909 0.599 7.64 9
0.93 0.52 7.69 10
0.87 0.65 7.69 10
0.909 0.849 7.68 10
0.88 1.11 7.669 10
0.83 1.3 7.77 10
0.799 1.48 7.95 10
0.71 1.589 8.13 10
0.7 1.689 8.429 10
0.71 1.719 8.62 10
0.87 1.77 8.849 10
0.94 1.75 9.019 10
0.969 1.74 9.2 10
1.069 1.74 9.21 10
1.209 1.73 9.22 10
1.23 1.819 9.13 10
1.22 1.88 9.22 10
1.189 2.02 9.07 10
1.189 2.159 8.94 10
1.17 2.25 8.88 10
1.12 2.35 8.86 10
1.12 2.45 8.82 10
1.12 2.5 8.67 10
1.13 2.6 8.67 10
1.04 2.76 8.73 10
0.919 2.939 8.809 10
0.83 3.11 8.9 10
0.659 3.35 9.17 10
0.399 3.54 9.349 10
0.19 3.689 9.55 10
-0.17 3.84 9.76 10
-0.5 3.929 9.84 10
-0.71 3.949 10.07 10
-0.969 3.85 10.28 10
-1.18 3.82 10.46 10
-1.36 3.79 10.82 10
-1.54 3.8 10.969 10
-1.66 3.84 11.2 10
-1.73 3.83 11.389 10
-1.839 3.669 11.519 10
-1.89 3.5 11.45 10
-1.79 3.179 11.5 10
-1.78 2.87 11.59 10
-2.0 2.6 11.82 10
-2.31 2.61 12.15 10
-2.48 2.73 12.309 10
-2.58 2.77 12.4 10
-2.29 2.55 12.38 10
-2.0 2.159 12.269 10
-1.48 1.719 12.2 10
-0.96 1.28 12.3 10
-0.59 0.859 12.28 10
-0.52 0.77 12.3 10
-0.57 0.82 12.11 10
-0.84 1.11 11.66 10
-1.38 1.48 11.259 10
-1.66 1.579 10.75 10
-1.689 1.38 10.0 10
-1.61 0.81 9.469 10
-1.42 0.28 9.19 10
-1.199 0.0 8.889 10
-1.209 0.03 8.7 10
-1.199 0.35 8.519 9
-1.3 0.77 8.269 10
-1.48 1.17 8.16 10
-1.449 1.35 8.16 10
-1.28 1.449 8.22 10
-1.079 1.49 8.36 10
-0.84 1.42 8.46 10
-0.76 1.339 8.41 10
-0.77 1.28 8.32 10
-0.859 1.27 8.25 10
-0.969 1.339 8.05 10
-1.05 1.39 7.899 10
-1.11 1.459 7.759 10
-1.209 1.569 7.669 10
-1.189 1.589 7.549 10
-1.15 1.78 7.529 10
-0.979 1.959 7.43 10
-0.88 2.04 7.33 10
-0.93 2.19 7.21 10
-0.9 2.29 7.0 10
-0.909 2.49 6.859 10
-0.87 2.629 6.7 10
-0.849 2.73 6.6 10
-0.789 2.889 6.67 10
-0.669 2.919 7.109 10
-0.599 2.98 7.629 10
-0.51 3.179 8.26 10
-0.489 3.35 9.04 10
-0.52 3.53 9.67 10
-0.7 3.76 10.059 10
-0.83 3.76 10.429 10
-0.9 3.629 10.61 10
-0.89 3.52 10.75 10
-0.799 3.36 10.87 10
-0.729 3.28 10.96 10
-0.69 3.28 11.03 10
-0.63 3.29 11.15 10
-0.63 3.36 11.2 10
-0.57 3.47 11.179 10
-0.53 3.449 11.2 10
-0.47 3.34 11.28 10
-0.22 3.189 11.38 10
0.0 2.97 11.469 10
0.13 2.77 11.429 10
0.179 2.73 11.179 10
0.089 2.71 11.03 10
0.0 2.639 10.94 10
0.0 2.55 10.83 10
-0.049 2.45 10.76 10
-0.21 2.32 10.71 10
-0.399 2.28 10.769 10
-0.489 2.33 10.75 10
-0.61 2.25 10.769 10
-0.69 2.08 10.8 10
-0.63 1.8 10.889 10
-0.59 1.53 11.13 10
-0.52 1.42 11.2 10
-0.52 1.329 11.19 10
-0.39 1.3 11.099 10
-0.25 1.17 10.88 10
-0.08 1.069 10.349 10
0.07 0.979 9.889 9
0.17 1.0 9.37 10
0.19 1.09 9.12 10
0.269 1.189 8.83 10
0.38 1.37 8.67 10
0.399 1.54 8.62 10
0.47 1.719 8.48 10
0.41 1.979 8.32 10
0.35 2.12 8.179 10
0.269 2.07 8.12 10
0.22 1.99 8.109 10
0.16 2.02 8.109 10
0.179 2.03 8.12 10
0.04 2.02 8.23 10
0.01 2.1 8.26 10
-0.02 2.2 8.349 10
-0.089 2.3 8.349 10
-0.13 2.33 8.389 10
-0.29 2.44 8.45 10
-0.42 2.55 8.33 10
-0.55 2.57 8.22 10
-0.65 2.54 8.179 10
-0.64 2.55 8.05 10
-0.74 2.59 8.01 10
-0.69 2.7 8.069 10
-0.71 2.87 8.139 10
-0.64 3.12 8.139 10
-0.65 3.3 8.22 10
-0.7 3.439 8.34 10
-0.669 3.54 8.519 10
-0.65 3.61 8.79 10
-0.47 3.679 9.03 10
-0.38 3.86 9.26 10
-0.31 3.919 9.469 10
-0.25 3.949 9.469 10
-0.28 3.83 9.62 10
-0.31 3.78 9.71 10
-0.229 3.76 9.8 10
-0.22 3.73 9.99 10
-0.299 3.78 10.11 10
-0.399 3.939 10.17 10
-0.53 4.029 10.33 10
-0.65 4.069 10.63 10
-0.65 3.929 10.82 10
-0.659 3.82 11.0 10
-0.71 3.629 11.24 10
-0.74 3.48 11.53 10
-0.799 3.379 11.69 10
-0.76 3.27 11.679 10
-0.849 3.11 11.53 10
-0.95 3.01 11.46 10
-1.15 2.95 11.519 10
-1.24 2.95 11.48 10
-1.319 2.96 11.42 10
-1.48 2.87 11.53 10
-1.589 2.76 11.55 10
-1.76 2.76 11.63 10
-1.719 2.75 11.55 10
-1.709 2.76 11.32 10
-1.469 2.62 10.95 10
-1.5 2.379 10.69 10
-1.43 2.06 10.12 10
-1.31 1.89 9.82 9
-1.199 1.81 9.889 10
-1.12 1.86 9.65 10
-1.16 1.979 9.17 10
-1.27 2.0 8.849 10
-1.43 1.839 8.639 10
-1.459 1.719 8.36 10
-1.49 1.589 8.2 10
-1.54 1.52 8.149 10
-1.569 1.53 8.17 10
-1.62 1.68 8.17 10
-1.599 1.719 8.25 10
-1.52 1.719 8.28 10
-1.42 1.65 8.41 10
-1.339 1.64 8.53 10
-1.25 1.589 8.51 10
-1.1 1.579 8.44 10
-1.079 1.53 8.33 10
-1.03 1.459 8.17 10
-1.0 1.449 8.0 10
-1.02 1.439 7.839 10
-1.01 1.48 7.64 10
-0.979 1.589 7.529 10
-0.94 1.77 7.39 10
-0.81 2.01 7.419 10
-0.82 2.22 7.49 10
-0.78 2.399 7.58 10
-0.789 2.62 7.779 10
-0.81 2.889 7.93 10
-0.849 3.06 7.93 10
-0.84 3.1 8.019 10
-0.84 3.08 8.13 10
-0.74 3.05 8.08 10
-0.59 2.98 8.13 10
-0.539 2.98 8.26 10
-0.47 3.169 8.309 10
-0.48 3.37 8.26 10
-0.489 3.53 8.38 10
-0.599 3.699 8.42 10
-0.799 3.81 8.57 10
-0.87 3.949 8.74 10
-0.96 4.009 8.86 10
-0.95 4.009 9.059 10
-0.94 3.87 9.42 10
-0.87 3.79 9.74 10
-0.68 3.73 10.15 10
-0.539 3.72 10.45 10
-0.47 3.58 10.82 10
-0.45 3.51 11.269 10
-0.399 3.47 11.67 10
-0.47 3.399 11.929 10
-0.52 3.379 12.179 10
-0.61 3.3 12.309 10
-0.65 3.25 12.389 10
-0.64 3.07 12.389 10
-0.62 2.71 12.28 10
-0.599 2.51 12.099 10
-0.69 2.389 11.95 10
-0.77 2.389 11.75 10
-0.87 2.429 11.55 10
-0.88 2.45 11.259 10
-0.93 2.44 10.849 10
-0.909 2.29 10.37 9
-0.78 2.1 9.99 10
-0.69 1.719 9.94 10
-0.459 1.55 10.09 10
-0.25 1.599 10.37 10
-0.11 1.709 10.5 10
-0.01 1.89 10.51 10
0.0 1.99 10.38 10
0.06 1.86 10.19 10
0.16 1.599 9.92 10
0.429 1.339 9.41 10
0.68 1.11 9.059 10
0.7 1.06 8.63 10
0.89 0.979 8.61 10
0.539 1.09 8.389 10
0.29 1.209 8.16 10
0.049 1.459 8.189 10
-0.16 1.64 8.44 10
-0.28 1.76 8.59 10
-0.199 1.76 8.73 10
-0.049 1.579 8.849 10
0.01 1.339 8.88 10
0.359 1.28 8.83 10
0.64 1.26 8.72 10
0.78 1.31 8.54 10
0.859 1.329 8.24 10
0.69 1.439 7.98 10
0.56 1.599 7.81 10
0.51 1.77 7.74 10
0.489 1.99 7.66 10
0.489 2.08 7.52 10
0.45 1.99 7.6 10
0.399 1.92 7.899 10
0.429 1.959 8.16 10
0.5 2.12 8.349 10
0.55 2.3 8.41 10
0.5 2.419 8.26 10
0.489 2.56 8.09 10
0.599 2.62 8.05 10
0.65 2.73 8.4 10
0.81 2.86 8.61 10
0.78 3.1 9.05 10
0.63 3.399 9.46 10
0.359 3.77 9.719 10
0.049 4.11 9.82 10
-0.049 4.25 10.019 10
-0.16 4.27 10.25 10
-0.14 4.19 10.54 10
-0.11 4.029 10.84 10
-0.099 3.919 11.17 10
-0.089 3.83 11.54 10
-0.089 3.87 11.95 10
-0.13 3.81 12.309 10
-0.19 3.689 12.61 10
-0.199 3.62 12.769 10
-0.44 3.5 12.679 10
-0.729 3.439 12.46 10
-1.02 3.3 12.219 10
-1.24 3.1 11.92 10
-1.29 2.899 11.559 10
-1.319 2.74 11.24 10
-1.329 2.639 10.83 9
-1.39 2.59 10.7 10
-1.37 2.53 10.559 10
-1.23 2.47 10.679 10
-0.95 2.2 11.219 10
-0.76 2.05 11.55 10
-0.7 1.819 11.54 10
-0.61 1.64 11.349 10
-0.539 1.319 11.019 10
-0.42 0.96 10.519 10
-0.269 0.61 9.98 10
-0.35 0.37 9.69 10
-0.47 0.32 9.429 10
-0.61 0.489 9.099 10
-0.719 0.78 8.94 10
-0.849 1.1 8.95 10
-0.94 1.49 8.769 10
-0.969 1.699 8.809 10
-1.02 1.819 8.83 10
-0.89 1.75 8.82 10
-0.659 1.569 8.83 10
-0.489 1.37 8.769 10
-0.48 1.26 8.67 10
-0.459 1.339 8.49 10
-0.44 1.469 8.41 10
-0.539 1.74 8.269 10
-0.69 2.19 8.23 10
-0.859 2.73 8.16 10
-1.01 2.97 8.149 9
-1.03 3.1 8.019 10
-0.979 3.0 7.94 10
-0.87 2.73 7.74 10
-0.7 2.399 7.52 10
-0.48 2.06 7.569 10
-0.26 1.79 7.93 10
-0.12 1.78 8.25 10
0.01 1.78 8.34 10
0.08 1.91 8.41 10
0.01 1.99 8.309 10
-0.099 2.02 8.189 10
-0.22 2.129 8.099 10
-0.37 2.24 8.08 10
-0.39 2.27 7.96 10
-0.34 2.26 7.95 10
-0.42 2.3 8.01 10
-0.359 2.379 8.13 10
-0.31 2.53 8.389 10
-0.21 2.69 8.69 10
-0.199 2.73 9.05 10
-0.41 2.96 9.599 10
-0.539 3.199 10.019 10
-0.69 3.419 10.309 10
-0.81 3.49 10.79 10
-0.76 3.5 11.29 10
-0.64 3.52 11.679 10
-0.57 3.59 12.099 10
-0.539 3.689 12.33 10
-0.539 3.679 12.509 10
-0.57 3.629 12.57 10
-0.57 3.449 12.61 10
-0.68 3.29 12.45 10
-0.789 3.199 12.17 10
-0.9 3.08 11.929 10
-1.01 2.97 11.679 10
-1.02 2.98 11.559 10
-1.02 2.82 11.5 10
-0.979 2.58 11.61 10
-0.87 2.44 11.78 10
-0.669 2.45 11.71 9
-0.669 2.389 11.41 10
-0.41 2.169 10.95 10
-0.12 2.04 10.42 2
0.24 1.9 9.94 10
0.539 1.709 9.8 10
0.64 1.54 9.87 10
0.74 1.689 9.73 10
0.77 2.06 9.5 10
0.599 2.27 9.29 10
0.34 2.37 9.19 10
0.24 2.46 8.92 10
0.19 2.37 8.72 9
0.269 2.139 8.46 10
0.359 1.939 8.24 10
0.53 1.81 8.059 10
0.659 1.78 7.87 10
0.71 1.8 7.71 10
0.58 1.829 7.47 10
0.47 1.839 7.279 10
0.459 1.9 7.2 10
0.47 2.03 7.12 10
0.399 2.12 6.98 10
0.34 2.29 6.87 10
0.179 2.47 6.879 10
0.099 2.54 6.74 10
0.07 2.51 6.64 10
0.0 2.47 6.62 10
-0.049 2.51 6.71 10
-0.04 2.6 6.94 10
0.02 2.669 7.06 10
0.08 2.83 7.25 10
0.13 2.96 7.529 10
0.11 3.07 7.73 10
0.21 3.159 7.919 10
0.179 3.24 8.069 10
0.199 3.33 8.179 10
0.17 3.46 8.269 10
0.089 3.49 8.24 10
-0.01 3.53 8.33 10
-0.13 3.72 8.429 10
-0.13 3.87 8.73 9
-0.12 4.08 8.99 10
-0.22 4.36 9.309 10
-0.399 4.61 9.74 10
-0.53 4.759 10.33 10
-0.55 4.799 10.719 10
-0.61 4.83 11.07 10
-0.76 4.56 11.66 10
-0.96 4.33 11.84 10
-1.24 3.98 12.009 10
-1.569 3.83 12.12 10
-1.88 3.82 12.17 10
-2.09 3.79 12.23 10
-2.149 3.82 12.32 10
-2.129 3.8 12.429 10
-1.93 3.61 12.61 10
-1.63 3.449 12.759 10
-1.23 3.36 12.7 10
-1.04 3.35 12.48 10
-0.94 3.3 12.21 10
-0.9 2.98 12.219 10
-0.719 2.74 12.17 10
-0.51 2.49 12.11 10
-0.32 2.159 11.889 10
-0.24 1.92 11.429 10
-0.199 1.719 10.82 10
-0.25 1.569 10.099 10
-0.29 1.52 9.36 10
-0.359 1.53 8.9 9
-0.359 1.579 8.42 10
-0.35 1.68 8.08 10
-0.329 1.839 7.73 10
-0.399 1.939 7.569 10
-0.42 1.99 7.6 10
-0.44 2.0 7.6 10
-0.38 1.939 7.58 10
-0.429 1.839 7.56 10
-0.45 1.77 7.68 10
-0.489 1.77 7.7 10
-0.51 1.75 7.819 10
-0.489 1.699 8.04 10
-0.35 1.66 8.2 10
-0.22 1.77 8.24 10
-0.099 1.91 8.29 10
0.0 2.06 8.3 10
-0.049 2.159 8.24 10
-0.14 2.29 8.13 10
-0.26 2.429 7.99 10
-0.38 2.59 7.75 10
-0.35 2.73 7.589 10
-0.35 2.78 7.6 10
-0.29 2.74 7.66 10
-0.229 2.75 7.759 10
-0.179 2.909 7.85 10
-0.26 3.08 7.99 10
-0.38 3.26 8.3 10
-0.39 3.23 8.519 9
-0.28 3.129 8.519 10
-0.199 3.05 8.48 10
-0.12 3.0 8.33 10
-0.13 3.12 8.309 10
-0.16 3.33 8.25 10
-0.149 3.52 8.29 10
-0.11 3.58 8.63 10
-0.16 3.659 8.91 10
-0.229 3.81 9.03 10
-0.229 3.879 9.28 10
-0.35 4.029 9.61 10
-0.51 4.15 9.91 10
-0.57 4.29 10.32 10
-0.5 4.4 10.67 10
-0.31 4.259 11.0 10
-0.02 4.0 11.309 10
0.24 3.649 11.519 10
0.269 3.379 11.75 10
0.21 3.34 11.8 10
0.16 3.399 11.92 10
-0.12 3.35 12.03 10
-0.52 3.24 11.98 10
-0.659 3.04 12.03 10
-0.799 2.76 11.87 10
-0.859 2.47 11.75 10
-0.93 2.11 11.7 10
-1.02 1.93 11.63 10
-1.13 1.819 11.679 10
-1.16 1.76 11.74 9
-1.079 1.74 11.61 10
-0.95 1.67 11.45 10
-0.87 1.53 11.19 10
-0.799 1.4 10.889 10
-0.659 1.23 10.519 10
-0.429 1.12 10.059 10
-0.12 0.93 9.82 10
0.13 0.71 9.71 10
0.329 0.64 9.34 10
0.359 0.61 9.15 10
0.28 0.599 9.17 10
0.24 0.82 9.0 10
0.24 1.11 8.65 10
0.22 1.26 8.36 10
0.16 1.23 8.309 10
0.14 1.16 8.2 10
0.25 1.199 8.08 10
0.17 1.329 8.05 10
0.17 1.52 8.04 10
0.06 1.73 8.149 10
-0.17 1.86 8.17 10
-0.31 1.969 8.28 10
-0.35 2.03 8.25 10
-0.45 1.89 8.16 10
-0.459 1.68 8.04 10
-0.57 1.54 7.99 10
-0.59 1.689 7.91 10
-0.659 1.87 7.79 9
-0.82 2.06 7.589 10
-0.96 2.2 7.48 10
-1.01 2.27 7.509 10
-0.909 2.3 7.54 10
-0.83 2.35 7.589 10
-0.7 2.379 7.79 10
-0.56 2.429 8.0 10
-0.5 2.56 8.109 10
-0.599 2.74 8.389 10
-0.659 2.929 8.73 10
-0.729 3.12 8.95 10
-0.7 3.35 9.019 10
-0.69 3.49 9.13 10
-0.719 3.57 9.28 10
-0.84 3.699 9.5 10
-0.849 3.929 9.63 10
-0.9 4.21 9.91 10
-1.05 4.45 10.38 10
-1.29 4.62 10.98 10
-1.35 4.72 11.54 10
-1.35 4.5 12.139 10
-1.41 4.27 12.759 10
-1.469 3.949 13.19 10
-1.63 3.429 13.28 10
-1.81 2.85 13.33 10
-2.159 2.35 13.309 10
-2.45 2.09 13.23 10
-2.58 2.129 12.849 9
-2.669 2.2 12.65 10
-2.76 2.29 12.23 10
-2.72 2.389 12.07 10
-2.629 2.46 11.95 10
-2.419 2.55 11.46 10
-2.29 2.44 10.91 10
-2.01 1.959 10.26 10
-1.76 1.28 9.86 10
-1.579 0.71 9.53 10
-1.38 0.359 9.17 10
-1.319 0.28 8.679 10
-1.469 0.25 8.29 10
-1.689 0.28 8.099 10
-1.86 0.22 7.96 10
-1.979 0.24 7.95 10
-2.12 0.31 7.93 10
-2.07 0.51 7.93 10
-2.09 0.78 8.08 10
-2.08 0.93 8.179 10
-1.99 1.0 8.24 10
-1.76 0.989 8.42 10
-1.53 0.909 8.519 10
-1.31 0.9 8.58 10
-1.28 0.9 8.769 10
-1.3 1.079 9.09 10
-1.36 1.469 9.29 10
-1.469 1.78 9.2 10
-1.61 1.87 9.139 10
-1.589 1.92 9.099 9
-1.36 1.99 8.99 10
-1.27 2.23 8.41 10
-1.17 2.31 8.21 10
-1.09 2.409 8.109 10
-1.13 2.669 8.019 10
-1.23 3.0 7.95 10
-1.189 3.34 8.069 10
-1.319 3.49 8.16 10
-1.48 3.57 8.179 10
-1.62 3.689 8.149 10
-1.92 3.73 8.48 10
-2.06 3.49 9.08 10
-1.939 3.24 9.7 10
-1.76 3.28 9.75 10
-1.16 4.15 8.98 10
-0.849 3.649 9.0 10
-0.659 3.09 8.97 10
-0.48 2.73 8.639 10
0.87 2.37 9.26 10
0.5 2.889 10.0 10
0.859 3.37 11.019 10
-0.39 3.149 11.36 10
-0.84 2.5 11.099 10
0.08 3.32 9.98 10
0.02 4.81 8.49 10
-0.24 4.21 9.349 10
-0.459 3.87 10.48 10
-0.29 3.86 11.75 9
0.5 4.19 12.21 10
1.31 4.21 12.799 10
1.92 3.689 12.34 10
1.81 3.26 11.889 10
1.67 2.98 11.3 10
1.709 3.1 11.12 10
1.15 4.069 11.759 10
1.02 3.98 11.91 10
1.719 3.34 11.29 10
2.23 3.31 10.26 10
2.419 3.54 9.67 10
2.399 3.98 9.61 10
2.5 2.99 9.59 10
2.909 1.53 9.62 10
3.27 1.39 9.71 10
3.08 1.969 8.83 10
2.54 1.979 7.69 10
1.969 1.48 6.49 10
1.5 0.399 5.67 10
0.93 1.949 7.39 10
1.09 3.189 5.109 10
3.74 5.52 9.95 10
3.169 2.919 6.79 10
2.58 0.17 5.569 10
2.08 -0.82 4.14 10
2.5 -0.81 5.44 10
2.8 -0.77 6.14 10
2.889 -0.94 6.18 9
2.909 -1.199 5.91 10
2.649 -1.38 6.21 10
2.54 -0.93 7.73 10
2.429 -0.849 7.91 10
2.23 -0.849 6.75 10
2.28 -0.51 5.839 10
2.59 -0.049 6.299 10
2.81 0.719 7.95 10
2.77 1.26 9.309 10
2.72 1.23 9.11 10
2.74 1.13 8.679 10
2.7 0.859 8.599 10
2.73 0.45 8.389 10
2.48 0.179 8.099 10
1.829 1.02 7.81 10
1.65 1.49 7.7 10
1.43 2.23 8.73 10
0.729 2.679 9.24 10
0.75 1.579 8.98 10
1.579 0.29 8.97 10
2.49 -0.089 8.95 10
2.77 0.0 9.04 10
2.51 0.19 9.09 10
2.379 0.32 8.99 10
1.81 0.989 8.98 10
1.43 1.199 8.63 10
1.22 1.5 9.03 10
1.28 2.0 9.49 10
1.319 2.22 9.83 9
1.99 1.51 10.28 10
2.139 1.11 10.45 10
2.02 0.909 11.3 10
1.949 0.61 12.11 10
2.7 -0.39 12.75 10
3.21 -1.17 13.49 10
3.389 -0.61 13.549 10
2.97 -1.01 13.37 10
2.73 -0.75 13.759 10
2.73 -0.83 13.63 10
2.71 -1.15 13.519 10
2.71 -1.5 13.349 10
2.76 -1.329 13.16 10
2.79 -0.71 12.86 10
2.59 0.149 12.65 10
2.62 0.459 12.349 10
2.74 0.17 11.92 10
2.79 -0.29 11.3 10
2.879 -0.76 10.969 10
3.06 -1.02 11.099 10
3.27 -1.449 11.13 10
3.59 -2.33 10.9 10
3.649 -2.52 10.26 10
3.429 -2.62 9.79 10
3.139 -2.669 9.179 10
2.71 -2.6 8.4 10
2.36 -2.52 7.77 10
1.949 -2.48 7.1 9
1.66 -2.379 6.6 10
1.579 -2.26 6.19 10
1.5 -2.129 5.98 10
1.36 -2.06 5.85 10
1.52 -2.04 5.64 10
1.599 -2.27 5.7 10
1.79 -2.44 5.96 10
1.93 -2.49 6.21 10
2.11 -2.629 6.41 10
2.12 -2.76 6.49 10
2.02 -2.81 6.49 10
2.159 -2.95 6.35 10
2.25 -2.919 6.2 10
2.429 -2.97 6.08 10
2.56 -3.05 5.779 10
2.669 -3.139 5.569 10
2.899 -3.129 5.299 10
3.24 -3.01 5.12 10
3.51 -3.07 5.109 10
3.82 -3.129 5.22 10
4.18 -3.189 5.52 10
4.49 -3.199 5.66 10
4.819 -3.36 5.71 10
5.109 -3.56 5.799 10
5.33 -3.76 5.819 10
5.64 -4.06 5.58 10
5.95 -4.339 5.58 10
6.339 -4.39 5.49 10
6.7 -4.56 5.509 9
7.0 -4.839 5.27 10
7.22 -4.88 5.16 10
7.649 -5.12 5.13 10
8.23 -5.54 5.089 10
8.9 -5.99 5.16 10
9.67 -6.42 5.24 10
10.19 -6.7 5.25 10
10.62 -6.899 5.38 10
10.94 -7.1 5.569 10
11.21 -7.529 5.549 10
11.46 -7.629 5.629 10
11.7 -7.68 5.49 10
11.8 -7.89 5.279 10
11.849 -8.269 5.16 10
11.71 -8.32 5.17 10
11.65 -8.53 5.02 10
11.66 -8.84 5.049 10
11.769 -9.019 4.87 10
11.679 -8.86 4.61 10
11.36 -8.59 4.54 10
11.17 -8.519 4.43 10
10.969 -8.48 4.299 10
10.86 -8.38 4.04 10
10.74 -8.23 3.78 10
10.51 -7.71 3.51 10
10.17 -7.06 3.34 10
9.62 -6.47 3.04 10
9.059 -5.83 2.87 9
8.429 -5.069 2.629 10
7.81 -4.4 2.48 10
7.379 -4.049 2.33 10
7.049 -4.049 2.06 10
6.87 -4.17 1.709 10
6.83 -4.2 1.51 10
6.75 -4.36 1.36 10
6.549 -4.56 1.06 10
6.52 -4.839 1.05 10
6.47 -4.98 0.9 10
6.37 -5.13 0.83 10
6.23 -5.29 0.83 10
5.96 -5.37 0.849 10
5.87 -5.37 0.84 10
5.779 -5.42 0.909 10
5.91 -5.39 1.03 10
6.1 -5.549 1.01 10
6.08 -5.569 1.0 10
5.97 -5.589 0.96 10
5.819 -5.47 0.96 10
5.71 -5.39 0.979 10
5.759 -5.35 0.909 10
5.839 -5.38 0.859 10
5.859 -5.35 0.81 10
5.89 -5.43 0.68 10
5.85 -5.45 0.62 10
5.79 -5.4 0.69 10
5.72 -5.21 0.729 9
5.759 -5.2 0.71 10
5.98 -5.279 0.88 10
6.259 -5.25 0.81 10
6.44 -5.24 0.669 10
6.589 -5.31 0.57 10
6.72 -5.47 0.51 10
6.83 -5.509 0.52 10
6.899 -5.37 0.59 10
6.98 -5.25 0.459 10
7.08 -5.319 0.099 10
7.27 -5.39 0.02 10
7.49 -5.54 0.0 10
7.64 -5.69 -0.06 10
7.89 -5.96 0.179 10
8.28 -6.44 0.459 10
8.48 -7.009 0.19 10
8.41 -7.419 0.65 10
8.519 -7.71 1.54 10
8.76 -8.029 1.51 10
8.96 -8.42 1.64 10
9.0 -8.48 2.08 10
9.04 -8.48 2.21 10
9.11 -8.62 2.36 10
9.22 -8.88 2.53 10
9.37 -9.139 2.61 10
9.62 -9.37 2.629 10
9.76 -9.48 2.51 10
9.849 -9.5 2.379 10
9.929 -9.349 2.28 9
9.87 -9.099 2.06 10
9.84 -8.82 2.0 10
9.87 -8.49 1.979 10
9.83 -8.36 1.969 10
9.63 -8.029 2.08 10
9.309 -7.6 2.02 10
8.76 -7.06 2.02 10
8.29 -6.47 2.05 10
7.759 -6.109 2.0 10
7.2 -5.799 2.0 10
6.73 -5.71 1.86 10
6.35 -5.69 1.79 10
5.98 -5.81 1.61 10
5.81 -5.98 1.579 10
5.71 -6.1 1.53 10
5.69 -6.27 1.579 10
5.71 -6.46 1.589 10
5.75 -6.629 1.709 10
5.799 -6.859 1.87 10
5.879 -7.0 2.02 10
5.879 -7.1 2.149 10
5.85 -7.08 2.45 10
5.9 -6.95 2.62 10
5.819 -6.899 2.73 10
5.74 -6.72 2.77 10
5.69 -6.52 2.79 10
5.68 -6.31 2.659 10
5.65 -6.18 2.54 9
5.67 -6.089 2.28 10
5.73 -6.04 2.02 10
5.759 -5.91 1.849 10
5.77 -6.0 1.74 10
5.819 -6.08 1.68 10
