# Accelerometer Data File
# Started @Fri Dec 02 13:32:56 CST 2016
#
#
# sensor Vendor: hTC Corp.
# sensor Name: Accelerometer Sensor
# sensor Resolution: 0.01m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
2.53 2.58 -0.21 10
2.25 2.45 -0.35 10
2.129 2.149 -0.489 10
2.0 1.73 -0.71 10
1.699 1.39 -0.65 10
1.43 1.29 -0.59 10
1.05 1.569 -0.459 10
0.42 1.93 -0.53 9
0.11 2.85 -0.489 10
-0.16 3.919 -0.459 10
-0.35 4.97 -0.9 10
-0.75 7.41 -1.0 10
-1.469 13.44 -0.329 10
-1.39 22.18 -0.01 10
0.89 31.949 0.44 10
5.02 38.59 -0.049 10
9.82 40.05 -0.269 10
13.139 40.059 0.989 10
13.059 40.059 2.18 10
11.28 40.059 3.55 10
8.24 38.91 4.11 10
5.37 34.329 4.049 10
3.56 28.98 3.46 10
3.0 24.93 2.71 10
2.85 21.119 1.979 10
3.169 17.779 1.319 10
3.97 14.889 0.399 10
4.29 12.429 -0.68 10
4.18 10.12 -1.03 10
3.75 7.87 -1.51 10
3.08 5.47 -1.939 10
1.939 3.409 -2.31 10
0.94 1.319 -2.45 10
0.56 -0.51 -2.379 10
0.29 -2.79 -2.0 10
-0.06 -4.779 -1.589 9
-0.19 -5.92 -1.0 10
-0.57 -6.22 -0.179 10
-1.31 -6.1 0.65 10
-1.79 -5.54 1.599 10
-2.32 -4.859 2.22 10
-2.59 -4.13 2.669 10
-2.22 -3.419 2.919 10
-1.5 -2.71 2.889 10
-0.919 -1.91 2.69 10
-0.03 -0.89 2.48 10
0.989 -0.229 2.18 10
2.12 0.24 1.62 10
2.57 0.26 1.15 10
2.35 0.429 0.88 10
1.73 0.63 0.74 10
1.23 0.75 0.52 10
0.95 0.68 0.269 10
0.83 0.84 0.179 10
0.9 1.03 -0.07 10
1.18 1.319 -0.71 10
1.5 1.77 -1.09 10
1.81 2.55 -1.56 10
1.719 3.389 -2.05 10
1.599 4.2 -2.25 10
1.16 5.81 -2.59 10
0.55 7.649 -2.8 10
0.35 9.179 -2.76 10
-0.049 12.63 -2.07 10
-0.359 18.42 -1.16 9
0.08 26.119 -0.179 10
2.57 32.969 0.599 10
6.39 37.09 1.13 10
10.92 39.54 1.699 10
13.549 40.059 2.81 10
13.38 40.059 3.72 10
11.25 38.76 4.6 10
6.799 35.73 4.42 10
4.58 33.45 3.959 10
2.53 30.22 3.35 10
1.939 27.25 2.73 10
1.91 24.019 2.06 10
2.06 20.31 1.28 10
2.98 16.5 0.65 10
4.1 13.009 -0.28 10
4.93 10.25 -1.14 10
4.69 8.25 -1.55 10
3.73 5.9 -1.61 10
2.379 3.22 -1.589 10
1.069 0.78 -1.28 10
-0.11 -1.469 -1.1 10
-1.0 -3.82 -1.02 10
-1.54 -5.279 -0.76 10
-1.61 -6.279 -0.489 10
-1.86 -6.92 -0.06 10
-2.1 -6.81 0.429 10
-2.18 -6.04 0.94 10
-2.34 -5.18 1.38 9
-2.379 -4.39 1.79 10
-2.12 -3.32 2.05 10
-1.68 -2.18 2.04 10
-1.05 -1.3 2.09 10
-0.08 -0.48 2.03 10
1.14 0.29 1.68 10
1.829 0.88 1.49 10
2.18 1.02 1.25 10
2.149 1.05 1.0 10
1.78 1.069 0.76 10
1.43 0.859 0.44 10
1.16 0.7 0.12 10
0.81 0.61 -0.24 10
0.539 0.53 -0.56 10
0.269 0.35 -0.87 10
0.26 0.429 -0.979 10
0.56 0.5 -1.24 10
0.51 0.96 -1.43 10
0.84 1.949 -1.51 10
0.979 3.01 -1.75 10
0.87 4.14 -2.05 10
0.089 5.41 -2.1 10
-1.28 8.65 -1.26 10
-2.51 13.87 -0.28 10
-2.12 19.89 0.57 10
0.539 26.3 0.81 10
4.89 32.05 0.35 10
10.139 37.079 0.21 10
14.7 40.059 0.599 9
17.65 40.059 1.53 10
17.6 40.059 2.86 10
14.42 40.059 3.54 10
10.17 38.53 4.12 10
6.68 35.46 4.08 10
4.41 31.92 3.689 10
2.7 28.51 2.7 10
1.48 25.14 2.01 10
0.34 21.74 1.319 10
-0.359 18.32 1.02 10
0.94 14.86 0.489 10
2.5 11.9 -0.539 10
3.99 9.2 -1.3 10
4.58 6.31 -1.61 10
3.85 3.33 -2.0 10
2.24 0.919 -1.959 10
0.719 -1.56 -1.599 10
-0.82 -3.81 -1.26 10
-1.88 -5.569 -0.859 10
-2.389 -6.759 -0.38 10
-2.669 -7.24 0.04 10
-2.52 -7.33 0.329 10
-2.5 -7.04 0.75 10
-2.08 -6.19 1.24 10
-1.78 -4.88 1.689 10
-1.53 -3.57 2.08 10
-1.15 -2.649 2.3 10
-0.69 -1.77 2.47 9
-0.34 -1.13 2.429 10
0.06 -0.61 2.389 10
0.63 -0.42 2.32 10
1.12 -0.61 1.969 10
1.35 -0.789 1.75 10
1.22 -0.81 1.52 10
0.83 -0.69 1.1 10
0.41 -0.78 0.659 10
0.179 -0.59 0.16 10
0.22 -0.17 -0.399 10
0.31 0.149 -0.95 10
0.61 0.48 -1.53 10
1.1 1.24 -2.12 10
1.51 2.44 -2.429 10
1.48 3.639 -2.76 10
1.3 4.91 -2.899 10
1.63 6.64 -2.73 10
1.49 8.24 -2.8 10
0.35 10.23 -2.2 10
-0.84 14.38 -0.81 10
-2.25 20.41 0.88 10
-1.959 27.13 2.169 10
2.53 34.309 3.26 10
7.549 38.02 3.179 10
11.46 40.05 3.75 10
13.429 40.059 4.17 10
13.75 40.059 4.25 10
11.5 40.05 4.45 9
8.099 36.969 4.14 10
5.029 33.25 3.87 10
3.09 29.67 3.34 10
2.12 26.64 2.6 10
1.91 23.6 1.839 10
1.86 20.359 1.17 10
1.62 16.91 0.789 10
1.599 13.45 0.64 10
1.719 10.3 0.51 10
2.379 7.31 0.29 10
2.52 4.36 -0.16 10
1.979 2.09 -0.48 10
1.069 0.12 -0.45 10
-0.19 -1.949 -0.55 10
-1.24 -3.659 -0.52 10
-2.05 -4.77 -0.53 10
-2.46 -5.299 -0.329 10
-2.61 -5.549 -0.21 10
-2.48 -5.52 0.01 10
-2.25 -4.95 0.42 10
-2.01 -3.949 0.849 10
-1.66 -3.23 1.3 10
-1.02 -2.78 1.48 10
-0.47 -2.24 1.65 10
-0.11 -1.55 1.819 10
0.22 -1.25 2.02 10
0.62 -1.079 1.949 10
1.079 -1.09 1.8 10
1.709 -1.3 1.469 9
2.01 -1.31 1.0 10
2.01 -1.05 0.51 10
1.959 -0.77 0.049 10
1.73 -0.42 -0.45 10
1.35 0.199 -0.83 10
0.909 0.799 -1.12 10
0.55 1.199 -1.56 10
0.32 1.64 -1.88 10
0.52 2.12 -2.05 10
0.48 2.669 -2.36 10
0.429 3.04 -2.6 10
0.659 3.949 -2.679 10
0.83 4.66 -2.919 10
-0.16 5.99 -2.899 10
-1.52 8.8 -2.22 10
-3.639 13.299 -1.339 10
-4.69 20.449 -0.269 10
-3.22 27.21 -0.179 10
0.06 33.36 -0.63 10
5.17 38.7 -1.18 10
10.41 40.05 -1.56 10
14.04 40.059 -1.64 10
15.509 40.059 -2.07 10
13.62 40.059 -2.29 10
10.3 39.11 -1.88 10
7.02 35.87 -0.989 10
4.339 32.39 -0.41 10
2.5 29.24 0.17 9
1.53 26.01 0.39 10
1.4 22.38 0.61 10
1.63 18.63 0.61 10
2.48 14.92 0.659 10
3.899 11.74 0.22 10
5.12 8.639 -0.39 10
5.4 5.79 -1.09 10
4.95 2.81 -1.73 10
3.689 -0.399 -2.09 10
1.689 -3.33 -2.26 10
-0.299 -5.44 -2.5 10
-2.429 -6.89 -1.99 10
-3.79 -6.97 -1.62 10
-4.259 -6.47 -0.74 10
-4.13 -6.22 -0.08 10
-3.36 -5.7 0.45 10
-2.46 -5.029 0.81 10
-1.8 -4.17 1.14 10
-1.24 -3.34 1.55 10
-0.78 -2.59 1.92 10
-0.51 -1.87 1.949 10
-0.16 -1.17 2.18 10
0.149 -0.62 2.389 10
0.29 -0.32 2.419 10
0.299 -0.179 2.35 10
0.39 -0.02 2.25 10
0.58 -0.03 2.139 10
0.799 -0.04 1.829 10
1.1 -0.089 1.23 9
1.29 -0.07 0.859 10
1.11 0.02 0.35 10
1.1 0.44 -0.179 10
1.11 0.76 -0.63 10
1.37 1.28 -1.04 10
1.5 2.11 -1.459 10
1.18 3.04 -1.819 10
1.449 4.23 -2.159 10
1.829 5.68 -2.379 10
1.88 7.549 -2.73 10
1.839 9.38 -3.03 10
1.36 12.08 -3.199 10
-0.44 16.67 -2.81 10
-3.05 23.83 -1.35 10
-3.22 32.059 0.01 10
0.06 36.14 0.299 10
4.63 37.5 0.12 10
8.92 38.45 -0.22 10
11.719 40.059 0.01 10
11.49 40.059 -0.32 10
9.13 37.6 1.329 10
5.92 34.13 1.589 10
2.58 30.64 1.31 10
0.14 27.43 1.39 10
-1.16 24.609 1.199 10
-1.54 21.85 1.15 10
-0.969 18.65 1.17 10
0.48 15.32 0.62 9
1.939 11.98 0.12 10
3.28 9.07 -0.28 10
3.97 6.649 -0.859 10
3.429 4.94 -1.28 10
2.6 3.35 -1.199 10
1.73 1.91 -1.05 10
0.37 0.919 -1.069 10
-1.0 -0.089 -0.68 10
-1.62 -1.449 -0.41 10
-1.589 -2.47 -0.399 10
-1.579 -2.919 -0.269 10
-1.52 -2.79 -0.07 10
-1.48 -2.58 0.11 10
-1.339 -2.35 0.17 10
-1.199 -1.939 0.22 10
-1.13 -1.56 0.32 10
-1.03 -1.42 0.429 10
-0.88 -1.23 0.45 10
-0.39 -0.87 0.63 10
-0.08 -0.62 0.489 10
0.13 -0.55 0.56 10
0.39 -0.47 0.64 10
0.58 -0.5 0.5 10
0.51 -0.63 0.459 10
0.37 -0.7 0.38 10
0.359 -0.71 0.149 10
0.38 -0.64 0.0 10
0.59 -0.51 -0.359 9
0.76 -0.14 -0.65 10
0.909 0.429 -0.93 10
1.03 0.94 -1.25 10
1.05 1.48 -1.439 10
1.13 2.409 -1.68 10
1.339 3.48 -1.92 10
1.4 4.99 -2.389 10
1.189 6.549 -2.639 10
-0.22 10.469 -2.159 10
-1.319 15.719 -1.209 10
-1.199 22.72 -0.45 10
1.22 29.65 -0.03 10
4.81 35.12 -0.17 10
10.139 39.36 -0.19 10
14.049 40.059 0.41 10
15.4 40.059 1.469 10
14.9 40.059 2.8 10
12.37 40.059 3.59 10
8.929 37.579 4.38 10
5.629 33.559 4.98 10
3.01 29.609 5.259 10
1.28 25.41 5.14 10
0.25 21.38 4.66 10
-0.51 17.85 4.04 10
-0.51 14.38 3.28 10
0.47 11.17 2.31 10
2.04 8.2 0.84 10
3.11 5.9 -0.539 10
3.629 3.889 -1.189 9
3.97 1.819 -1.48 10
3.389 0.04 -1.959 10
2.05 -1.56 -2.21 10
0.299 -2.85 -2.11 10
-1.1 -3.959 -1.949 10
-2.21 -4.839 -1.77 10
-3.25 -5.029 -1.36 10
-3.61 -4.799 -0.94 10
-3.84 -4.23 -0.459 10
-3.57 -3.53 0.03 10
-2.87 -2.99 0.399 10
-1.86 -2.389 0.64 10
-0.789 -1.81 0.74 10
0.61 -1.329 0.9 10
1.709 -0.969 1.13 10
2.419 -0.88 1.35 10
2.8 -0.909 1.599 10
2.85 -1.189 1.719 10
2.49 -1.49 1.65 10
1.849 -1.66 1.39 10
0.71 -1.3 0.93 10
-0.049 -0.64 0.599 10
-0.179 -0.24 0.459 10
-0.16 0.16 0.299 10
0.17 0.989 -0.35 10
0.28 2.19 -1.0 10
0.539 3.12 -1.37 10
0.59 4.21 -1.719 9
0.62 6.35 -1.91 10
1.03 8.74 -2.149 10
1.339 11.53 -2.46 10
2.28 14.98 -2.57 10
2.889 20.3 -2.95 10
2.36 26.699 -2.11 10
1.48 32.689 -0.84 10
2.0 37.16 -0.32 10
2.76 38.739 -0.63 10
3.189 39.129 -0.93 10
3.669 39.03 -0.359 10
3.59 36.71 -0.28 10
2.77 32.829 -0.489 10
1.73 29.64 -0.22 10
0.29 27.74 0.38 10
-1.329 26.539 0.77 10
-1.939 26.49 1.39 10
-1.12 26.43 1.79 10
1.4 24.91 1.829 10
4.71 22.269 1.29 10
7.19 18.76 0.799 10
8.24 14.54 0.269 10
7.27 10.139 -0.51 10
5.15 5.69 -1.39 10
2.669 1.319 -2.24 10
-0.96 -3.449 -2.79 10
-3.139 -6.509 -2.899 10
-4.529 -8.46 -2.61 10
-5.259 -9.559 -2.07 9
-5.16 -9.57 -1.29 10
-4.39 -8.95 -0.68 10
-3.47 -8.29 0.04 10
-2.879 -7.31 0.76 10
-2.6 -6.049 1.569 10
-2.29 -4.799 2.149 10
-1.79 -3.629 2.639 10
-0.88 -2.48 2.81 10
-0.089 -1.53 2.81 10
0.5 -0.78 2.78 10
1.189 -0.03 2.47 10
1.62 0.329 2.31 10
1.76 0.58 2.05 10
1.99 0.88 1.79 10
2.35 1.199 1.469 10
2.27 1.75 1.25 10
2.28 2.31 0.989 10
2.03 2.56 0.63 10
1.829 3.04 0.26 10
1.66 3.439 -0.04 10
1.28 3.87 -0.64 10
1.36 4.2 -1.16 10
1.319 4.63 -1.43 10
1.35 5.17 -1.77 10
1.27 5.799 -1.77 10
1.41 6.42 -2.1 10
1.319 6.89 -2.06 10
0.78 8.069 -2.08 9
-0.62 10.469 -1.68 10
-2.76 13.929 -1.28 10
-3.649 20.34 -0.909 10
-1.61 29.25 -0.59 10
3.33 37.05 -1.5 10
10.84 35.77 1.03 10
18.35 37.68 0.049 10
21.68 40.05 -0.01 10
19.27 40.059 2.59 10
14.66 40.059 6.879 10
6.77 40.059 6.24 10
2.12 30.779 4.4 10
2.26 25.31 4.44 10
0.76 22.279 4.23 10
-0.329 19.05 3.689 10
-0.02 16.16 3.389 10
0.65 12.92 2.389 10
0.919 9.75 0.84 10
1.22 6.029 -0.37 10
1.23 3.46 -0.96 10
1.26 0.63 -1.689 10
1.25 -2.06 -2.01 10
0.31 -4.23 -2.1 10
-1.069 -5.5 -2.01 10
-2.149 -6.14 -1.459 10
-2.33 -6.609 -0.799 10
-2.379 -6.56 -0.28 10
-2.31 -6.02 0.25 9
-2.04 -5.33 0.729 10
-1.75 -4.4 1.069 10
-1.12 -3.47 1.28 10
-0.31 -2.56 1.55 10
0.53 -1.73 1.569 10
1.589 -0.979 1.3 10
2.29 -0.35 1.06 10
2.87 -0.01 0.71 10
3.23 -0.26 0.39 10
3.12 -0.74 0.26 10
2.56 -1.39 0.56 10
0.789 -1.48 0.35 10
-0.59 -1.29 0.03 10
-1.48 -0.84 -0.61 10
-1.719 -0.37 -1.24 10
-1.37 0.179 -1.4 10
-0.25 1.15 -1.48 10
0.299 1.76 -1.63 10
0.03 2.56 -1.36 10
-0.08 4.049 -1.22 10
0.28 6.109 -1.25 10
1.04 8.889 -1.589 10
1.53 12.37 -1.25 10
1.65 17.42 -0.56 10
0.37 23.14 0.06 10
0.9 29.76 1.29 10
3.23 36.29 2.02 10
6.899 40.059 1.819 10
11.44 40.059 2.69 9
14.019 40.059 3.36 10
16.08 40.059 3.51 10
15.179 39.75 3.51 10
11.929 35.48 2.879 10
8.12 30.679 2.129 10
4.71 26.92 1.68 10
2.29 23.92 1.839 10
0.84 21.01 1.76 10
0.049 18.08 1.339 10
-0.37 15.23 1.05 10
-0.32 12.25 0.81 11
1.02 8.69 0.489 10
2.18 6.45 0.03 10
2.72 4.65 -0.19 10
2.57 2.85 -0.63 10
1.79 0.799 -1.18 10
0.459 -1.05 -1.38 10
-0.95 -2.57 -1.28 10
-2.06 -3.5 -1.06 10
-2.58 -4.049 -0.81 10
-2.72 -4.61 -0.5 10
-2.8 -5.029 -0.24 10
-2.61 -4.91 0.099 10
-2.35 -4.71 0.58 10
-2.129 -4.47 0.89 10
-1.91 -4.069 1.22 10
-1.689 -3.53 1.51 10
-1.26 -3.12 1.65 10
-0.669 -2.78 1.76 10
-0.099 -2.419 1.77 10
0.68 -2.169 1.709 10
1.13 -2.01 1.55 10
1.599 -1.979 1.42 10
1.91 -1.93 1.11 10
1.459 -1.67 0.56 10
1.52 -1.02 0.21 10
1.87 -0.089 -0.14 10
1.87 0.7 -0.799 10
2.57 1.599 -1.09 10
3.25 2.659 -1.37 9
3.5 3.59 -1.569 10
3.73 4.45 -2.139 10
3.51 5.859 -2.909 10
3.03 7.71 -2.58 10
2.75 9.5 -2.169 10
1.329 11.73 -1.939 10
0.669 15.96 -0.94 10
0.729 21.51 0.38 10
2.659 27.96 1.699 10
7.81 34.17 2.919 10
15.469 38.52 4.5 10
21.529 40.05 6.37 10
25.599 40.059 8.109 10
26.519 40.059 9.57 10
23.39 39.879 9.269 10
17.97 35.14 8.86 10
12.33 30.65 8.04 10
6.72 25.63 6.97 10
3.82 22.23 5.75 10
1.689 19.26 4.089 10
0.13 16.33 2.659 10
-0.82 13.19 1.39 10
-1.12 9.57 0.34 10
-1.17 5.98 -0.7 10
-0.78 3.06 -1.339 10
0.179 0.7 -1.74 10
1.27 -1.64 -2.22 10
1.4 -3.889 -2.129 10
0.979 -5.54 -1.75 10
-0.31 -6.75 -1.39 10
-1.89 -7.589 -0.88 9
-3.21 -8.13 -0.099 10
-4.43 -8.2 0.269 10
-5.06 -7.359 0.69 10
-4.819 -6.25 1.3 10
-4.24 -5.54 1.849 10
-3.47 -4.64 2.149 10
-2.399 -3.73 2.48 10
-1.22 -2.95 2.639 10
-0.11 -2.159 2.629 10
1.069 -1.5 2.75 10
1.52 -1.209 2.659 10
1.819 -0.95 2.48 10
1.699 -0.789 2.159 10
1.23 -0.61 1.8 10
0.909 -0.14 1.449 10
1.27 0.299 0.9 10
1.459 0.93 0.21 10
2.139 1.829 -0.48 10
2.669 3.04 -1.01 10
3.179 4.65 -1.25 10
3.649 5.93 -1.9 10
4.14 6.45 -2.85 10
3.879 7.45 -3.46 10
2.669 8.96 -4.089 10
1.04 11.4 -4.339 10
0.06 15.559 -3.909 10
1.04 21.689 -2.95 10
4.74 27.22 -2.169 10
10.4 31.89 -1.51 10
16.789 35.67 -0.52 9
21.55 38.05 1.61 10
22.51 39.879 2.649 10
20.529 39.54 3.37 10
16.619 36.79 3.5 10
11.71 33.29 4.06 10
8.69 30.279 4.38 10
6.41 27.41 4.72 10
4.569 24.5 4.279 10
2.81 21.66 3.56 10
1.329 18.52 2.55 10
0.28 15.24 1.699 10
0.399 11.99 0.81 10
1.02 9.19 -0.37 10
1.55 7.06 -1.14 10
1.93 5.47 -1.68 10
2.01 3.61 -2.18 10
1.65 1.78 -2.28 10
1.189 0.32 -1.969 10
0.7 -0.9 -1.569 10
0.28 -2.47 -1.27 10
0.0 -4.02 -0.849 10
-0.03 -4.91 -0.58 10
-0.32 -5.02 -0.269 10
-0.74 -4.39 0.0 10
-1.14 -3.439 0.26 10
-1.599 -2.409 0.48 10
-1.819 -1.589 0.71 10
-1.53 -1.12 0.969 10
-1.01 -0.729 1.189 10
-0.25 -0.11 1.469 10
0.47 0.16 1.65 9
0.849 0.26 1.849 10
1.069 0.31 1.92 10
1.12 0.14 1.77 10
1.03 -0.359 1.689 10
0.719 -0.94 1.329 10
0.359 -1.16 0.789 10
-0.01 -1.12 0.14 10
-0.11 -1.04 -0.38 10
-0.28 -0.78 -0.859 10
0.03 -0.45 -1.339 10
0.35 -0.13 -1.73 10
0.71 0.34 -2.07 10
0.599 1.35 -2.59 10
0.42 2.62 -3.09 10
0.37 4.21 -3.33 10
0.47 5.66 -3.46 10
0.11 7.73 -3.379 10
-0.03 11.08 -3.3 10
-0.04 16.129 -2.53 10
0.58 23.07 -0.89 10
2.82 30.199 0.25 10
6.45 36.7 1.439 10
12.24 40.059 2.6 10
16.76 40.059 4.52 10
19.189 40.059 6.069 10
17.22 40.059 6.35 10
14.99 38.46 6.58 10
9.95 33.45 6.43 10
6.95 29.38 6.089 10
5.06 24.89 5.299 10
3.939 21.029 4.48 9
3.25 17.75 3.879 10
3.11 14.34 3.02 10
3.98 10.83 2.36 10
5.18 8.099 1.469 10
5.97 6.18 0.329 10
5.549 5.21 -1.01 10
4.77 4.19 -1.209 10
4.31 2.73 -1.569 10
3.05 0.9 -1.699 10
1.4 -0.81 -1.91 10
0.0 -2.139 -2.399 10
-0.989 -3.01 -2.409 10
-1.87 -3.36 -2.399 10
-2.399 -3.199 -2.3 10
-2.47 -2.82 -2.07 10
-2.06 -2.04 -1.819 10
-1.469 -1.579 -1.689 10
-0.62 -1.449 -1.26 10
0.16 -1.26 -0.88 10
0.59 -1.079 -0.38 10
1.03 -1.22 -0.14 10
1.38 -1.28 0.07 10
1.14 -1.5 0.399 10
0.87 -1.62 0.51 10
0.299 -1.719 0.52 10
-0.65 -1.52 0.53 10
-1.27 -1.43 0.489 10
-1.8 -1.27 0.25 10
-2.27 -0.669 0.07 10
-2.51 0.07 -0.22 9
-2.54 0.719 -0.399 10
-1.939 1.24 -0.74 10
-1.51 1.569 -1.26 10
-2.02 2.28 -1.22 10
-2.29 3.409 -1.589 10
-2.29 4.94 -1.48 10
-1.75 6.48 -1.23 10
-1.62 8.08 -1.439 10
-1.78 10.3 -1.43 10
-2.409 14.179 -0.789 10
-2.929 19.539 0.19 10
-1.62 26.16 1.579 10
1.969 32.59 2.86 10
7.819 36.87 3.6 10
14.219 40.059 4.89 10
19.119 40.059 6.24 10
19.699 39.969 7.1 10
15.41 37.73 6.7 10
10.26 34.489 6.779 10
5.39 31.429 5.93 10
3.1 28.09 5.13 10
2.899 24.25 4.49 10
3.6 21.789 3.949 10
4.319 19.47 3.37 10
4.97 16.99 2.82 10
5.65 14.49 2.159 10
6.069 12.09 1.569 10
5.92 9.519 0.89 10
5.08 7.009 0.38 10
4.15 4.97 -0.22 10
3.31 3.09 -0.789 9
2.639 1.25 -1.5 10
2.1 -0.44 -2.07 10
1.53 -2.03 -2.57 10
0.81 -3.649 -2.649 10
0.22 -4.779 -2.649 10
-0.32 -5.259 -2.61 10
-0.789 -5.0 -2.47 10
-1.17 -4.47 -2.09 10
-1.4 -3.909 -1.689 10
-1.61 -3.07 -1.41 10
-1.62 -2.2 -0.69 10
-1.4 -1.67 -0.14 10
-1.079 -1.25 0.26 10
-0.539 -0.83 0.62 10
0.08 -0.76 0.859 10
0.61 -0.849 0.799 10
1.02 -1.079 0.39 10
1.13 -1.339 0.07 10
1.04 -1.52 -0.19 10
0.93 -1.54 -0.59 10
0.53 -1.49 -0.93 10
-0.03 -1.27 -1.27 10
-0.729 -0.89 -1.48 10
-1.53 -0.37 -1.689 10
-2.09 0.13 -2.04 10
-1.87 0.41 -2.09 10
-1.66 1.069 -1.88 10
-1.27 2.21 -1.5 10
-0.84 3.149 -1.449 10
-0.11 4.19 -1.329 9
0.08 6.1 -0.87 10
-0.21 8.58 0.179 10
-1.39 12.7 0.459 10
-2.159 19.07 2.3 10
0.14 26.68 4.509 10
5.42 32.669 5.79 10
12.12 37.629 6.47 10
19.14 40.04 7.17 10
25.26 40.059 7.98 10
27.65 40.059 8.269 10
25.039 40.059 7.41 10
17.75 37.54 6.759 10
11.45 33.899 5.39 10
6.97 30.84 4.67 10
4.35 27.65 4.319 10
3.73 24.25 3.669 10
3.98 20.49 3.1 10
3.939 16.67 2.78 10
3.5 12.91 2.47 10
2.79 9.4 2.2 10
2.11 6.109 1.77 10
1.81 3.0 1.329 10
1.92 0.429 1.079 10
2.11 -1.73 0.64 10
2.24 -3.939 0.02 10
2.29 -6.19 -0.17 10
1.64 -8.099 0.01 10
0.62 -8.96 0.04 10
-0.56 -9.01 -0.02 10
-1.67 -8.5 -0.28 10
-2.21 -7.569 -0.21 9
-2.58 -6.52 0.04 10
-2.669 -5.5 0.06 10
-2.379 -4.39 -0.12 10
-1.8 -3.169 -0.03 10
-1.27 -1.79 -0.14 10
-0.59 -0.62 -0.089 10
0.06 0.269 -0.06 10
0.64 0.789 0.0 10
1.01 0.659 -0.01 10
0.979 0.599 -0.44 10
0.789 0.799 -0.849 10
0.489 0.88 -1.11 10
0.55 0.719 -1.589 10
0.64 0.77 -1.9 10
0.65 1.1 -2.24 10
0.53 1.65 -2.659 10
0.58 2.379 -2.96 10
0.83 3.51 -2.98 10
1.26 4.67 -2.899 10
1.93 5.9 -2.83 10
3.02 7.44 -2.72 10
3.46 9.67 -2.19 10
3.31 12.82 -1.89 10
3.139 17.91 -0.9 10
3.76 25.74 0.48 10
6.52 32.469 0.989 10
10.62 36.21 1.51 10
15.889 37.66 1.939 10
17.279 40.04 1.76 10
17.05 40.059 1.81 10
15.88 39.67 1.92 9
13.12 37.36 1.92 10
10.62 33.79 2.34 10
8.029 30.05 2.75 10
5.6 26.359 2.83 10
3.699 22.769 2.909 10
2.82 19.449 2.85 10
2.8 16.24 2.389 10
2.99 12.809 1.92 10
4.029 9.179 1.51 10
4.29 6.339 1.209 10
4.279 4.54 0.659 10
3.01 3.28 0.55 10
1.8 1.68 0.68 10
0.94 -0.37 1.03 10
-0.17 -2.54 1.469 10
-1.449 -4.22 1.53 10
-2.419 -5.42 1.599 10
-2.95 -6.17 1.56 10
-3.399 -6.29 1.439 10
-3.57 -6.049 1.35 10
-3.61 -5.46 1.36 10
-3.34 -4.69 1.4 10
-2.939 -3.85 1.1 10
-2.55 -3.179 0.989 10
-2.07 -2.53 0.87 10
-1.39 -2.0 0.69 10
-0.93 -1.53 0.63 10
-0.489 -1.15 0.58 10
0.01 -0.84 0.5 10
0.399 -0.719 0.31 9
0.62 -0.57 0.13 10
0.909 -0.44 0.089 10
1.31 -0.459 -0.14 10
1.959 -0.57 -0.539 10
2.54 -0.51 -0.84 10
2.96 -0.22 -1.18 10
3.36 0.41 -1.579 10
3.8 1.14 -1.56 10
4.029 2.23 -1.849 10
4.58 3.189 -2.129 10
5.21 3.98 -2.31 10
5.39 4.779 -2.77 10
4.799 6.77 -3.189 10
3.56 10.24 -2.899 10
1.42 14.769 -1.78 10
0.68 20.25 -1.18 10
3.899 26.66 0.969 10
9.019 31.17 2.139 10
15.54 35.85 3.689 10
20.72 40.059 5.06 10
24.74 40.059 6.089 10
26.4 40.059 6.399 10
23.789 40.059 6.859 10
18.859 39.39 6.42 10
14.24 35.27 6.089 10
10.389 31.0 5.549 10
7.94 26.41 4.66 10
6.25 22.539 4.319 10
4.83 18.88 4.0 10
3.6 15.04 3.32 10
2.409 11.179 2.56 9
1.41 7.509 1.77 10
0.69 3.78 1.1 10
0.14 0.329 0.39 10
-0.199 -2.37 0.11 10
-0.32 -4.24 0.0 10
-0.11 -5.41 -0.12 10
-0.11 -6.69 0.07 10
-0.56 -7.5 0.59 10
-1.67 -7.64 0.75 10
-2.75 -7.399 1.11 10
-3.659 -7.22 1.24 10
-4.589 -6.83 1.26 10
-4.97 -5.85 1.3 10
-4.93 -4.759 1.35 10
-4.66 -3.699 1.29 10
-3.86 -2.55 1.41 10
-2.889 -1.36 1.449 10
-1.52 -0.35 1.27 10
-0.41 0.179 1.04 10
0.57 0.37 0.87 10
1.1 0.65 0.599 10
1.18 0.849 0.269 10
1.3 0.789 -0.06 10
1.4 0.64 -0.359 10
1.56 0.51 -0.599 10
1.959 0.75 -1.03 10
2.409 1.35 -1.339 10
2.62 1.939 -1.49 10
2.97 2.55 -1.64 10
3.49 3.189 -1.76 9
4.08 3.98 -1.66 10
4.74 4.63 -1.39 10
4.98 5.54 -1.62 10
